Time stamp,TMR,RMS,Min,Max,didt,Power,Temp,OP
2024-11-15 22:43:46.182422,-9,7.1,-9,10,-3,671,664,0.05
2024-11-15 22:43:46.186865,-9,7.1,-9,10,0,671,664,0.05
2024-11-15 22:43:46.189397,-5,7.1,-9,10,4,671,665,0.05
2024-11-15 22:43:46.191315,1,7.1,-9,10,6,671,667,0.05
2024-11-15 22:43:46.193024,7,7.1,-9,10,6,671,668,0.05
2024-11-15 22:43:46.194689,10,7.1,-9,10,3,671,668,0.05
2024-11-15 22:43:46.196166,10,7.1,-9,10,0,671,667,0.05
2024-11-15 22:43:46.197533,6,7.1,-9,10,-4,671,665,0.05
2024-11-15 22:43:46.198903,0,7.1,-9,10,-6,671,664,0.05
2024-11-15 22:43:46.200355,-6,7.1,-9,10,-6,671,664,0.05
2024-11-15 22:43:46.201950,-10,7.1,-9,10,-4,671,665,0.05
2024-11-15 22:43:46.203376,-9,7.1,-9,10,1,671,667,0.05
2024-11-15 22:43:46.204780,-5,7.1,-9,10,4,671,668,0.05
2024-11-15 22:43:46.206082,1,7.1,-9,10,6,671,668,0.05
2024-11-15 22:43:46.207448,7,7.1,-9,10,6,671,667,0.05
2024-11-15 22:43:46.208812,10,7.1,-9,10,3,671,666,0.05
2024-11-15 22:43:46.210276,10,7.1,-9,10,0,671,664,0.05
2024-11-15 22:43:46.211865,6,7.1,-9,10,-4,671,664,0.05
2024-11-15 22:43:46.213220,0,7.1,-9,10,-6,671,665,0.05
2024-11-15 22:43:46.214594,-7,7.1,-9,10,-7,671,666,0.05
2024-11-15 22:43:46.216114,-10,7.4,-10,10,-3,671,668,0.05
2024-11-15 22:43:46.217516,-9,7.4,-10,10,1,672,668,0.05
2024-11-15 22:43:46.218912,-5,7.4,-10,10,4,671,668,0.05
2024-11-15 22:43:46.220272,1,7.4,-10,10,6,671,666,0.05
2024-11-15 22:43:46.221590,7,7.4,-10,10,6,671,664,0.05
2024-11-15 22:43:46.222989,10,7.4,-10,10,3,671,664,0.05
2024-11-15 22:43:46.224393,9,7.4,-10,10,-1,671,664,0.05
2024-11-15 22:43:46.225747,6,7.4,-10,10,-3,671,665,0.05
2024-11-15 22:43:46.227161,0,7.4,-10,10,-6,672,667,0.05
2024-11-15 22:43:46.228805,-6,7.4,-10,10,-6,671,668,0.05
2024-11-15 22:43:46.230280,-9,7.1,-10,10,-3,672,668,0.05
2024-11-15 22:43:46.231734,-9,7.1,-10,10,0,671,667,0.05
2024-11-15 22:43:46.233170,-5,7.1,-10,10,4,671,665,0.05
2024-11-15 22:43:46.234591,1,7.1,-10,10,6,671,664,0.05
2024-11-15 22:43:46.236107,7,7.1,-10,10,6,671,664,0.05
2024-11-15 22:43:46.237630,11,7.1,-10,10,4,671,665,0.05
2024-11-15 22:43:46.239084,10,7.1,-10,10,-1,671,667,0.05
2024-11-15 22:43:46.240486,6,7.1,-10,10,-4,672,668,0.05
2024-11-15 22:43:46.241876,0,7.1,-10,10,-6,671,668,0.05
2024-11-15 22:43:46.243313,-6,7.1,-10,10,-6,671,667,0.05
2024-11-15 22:43:46.244793,-10,7.3,-9,11,-4,671,666,0.05
2024-11-15 22:43:46.246104,-9,7.3,-9,11,1,672,664,0.05
2024-11-15 22:43:46.247410,-5,7.3,-9,11,4,671,664,0.05
2024-11-15 22:43:46.248690,1,7.3,-9,11,6,671,665,0.05
2024-11-15 22:43:46.249948,7,7.3,-9,11,6,671,666,0.05
2024-11-15 22:43:46.251299,11,7.3,-9,11,4,671,668,0.05
2024-11-15 22:43:46.252785,10,7.3,-9,11,-1,671,668,0.05
2024-11-15 22:43:46.254122,6,7.3,-9,11,-4,671,668,0.05
2024-11-15 22:43:46.255449,0,7.3,-9,11,-6,672,666,0.05
2024-11-15 22:43:46.256817,-6,7.3,-9,11,-6,671,665,0.05
2024-11-15 22:43:46.258265,-9,7.4,-10,11,-3,671,664,0.05
2024-11-15 22:43:46.259839,-9,7.4,-10,11,0,671,664,0.05
2024-11-15 22:43:46.261316,-5,7.4,-10,11,4,671,665,0.05
2024-11-15 22:43:46.262698,1,7.4,-10,11,6,671,667,0.05
2024-11-15 22:43:46.264132,7,7.4,-10,11,6,671,668,0.05
2024-11-15 22:43:46.265618,10,7.4,-10,11,3,671,668,0.05
2024-11-15 22:43:46.267151,10,7.4,-10,11,0,671,667,0.05
2024-11-15 22:43:46.268667,5,7.4,-10,11,-5,671,665,0.05
2024-11-15 22:43:46.270062,0,7.4,-10,11,-5,671,664,0.05
2024-11-15 22:43:46.271517,-6,7.4,-10,11,-6,672,664,0.05
2024-11-15 22:43:46.272937,-10,7.1,-9,10,-4,671,665,0.05
2024-11-15 22:43:46.274246,-9,7.1,-9,10,1,671,667,0.05
2024-11-15 22:43:46.275608,-4,7.1,-9,10,5,672,668,0.05
2024-11-15 22:43:46.276866,1,7.1,-9,10,5,671,668,0.05
2024-11-15 22:43:46.278114,7,7.1,-9,10,6,671,667,0.05
2024-11-15 22:43:46.279467,10,7.1,-9,10,3,671,666,0.05
2024-11-15 22:43:46.280800,10,7.1,-9,10,0,671,664,0.05
2024-11-15 22:43:46.282104,5,7.1,-9,10,-5,671,664,0.05
2024-11-15 22:43:46.283413,0,7.1,-9,10,-5,671,665,0.05
2024-11-15 22:43:46.284816,-6,7.1,-9,10,-6,671,666,0.05
2024-11-15 22:43:46.286263,-9,7.1,-10,10,-3,671,668,0.05
2024-11-15 22:43:46.287691,-9,7.1,-10,10,0,672,668,0.05
2024-11-15 22:43:46.289080,-5,7.1,-10,10,4,671,668,0.05
2024-11-15 22:43:46.290514,1,7.1,-10,10,6,671,666,0.05
2024-11-15 22:43:46.291965,7,7.1,-10,10,6,671,665,0.05
2024-11-15 22:43:46.293388,10,7.1,-10,10,3,671,664,0.05
2024-11-15 22:43:46.294831,10,7.1,-10,10,0,671,664,0.05
2024-11-15 22:43:46.296310,6,7.1,-10,10,-4,671,665,0.05
2024-11-15 22:43:46.297866,0,7.1,-10,10,-6,671,667,0.05
2024-11-15 22:43:46.299457,-6,7.1,-10,10,-6,671,668,0.05
2024-11-15 22:43:46.300867,-9,7.1,-9,10,-3,671,668,0.05
2024-11-15 22:43:46.302192,-9,7.1,-9,10,0,671,667,0.05
2024-11-15 22:43:46.303590,-5,7.1,-9,10,4,672,665,0.05
2024-11-15 22:43:46.304882,1,7.1,-9,10,6,671,664,0.05
2024-11-15 22:43:46.306141,7,7.1,-9,10,6,671,664,0.05
2024-11-15 22:43:46.307496,10,7.1,-9,10,3,671,665,0.05
2024-11-15 22:43:46.308821,10,7.1,-9,10,0,671,667,0.05
2024-11-15 22:43:46.310118,6,7.1,-9,10,-4,671,668,0.05
2024-11-15 22:43:46.311912,0,7.1,-9,10,-6,671,668,0.05
2024-11-15 22:43:46.313320,-6,7.1,-9,10,-6,672,667,0.05
2024-11-15 22:43:46.314750,-10,7.1,-9,10,-4,671,666,0.05
2024-11-15 22:43:46.316081,-9,7.1,-9,10,1,671,664,0.05
2024-11-15 22:43:46.317422,-4,7.1,-9,10,5,671,664,0.05
2024-11-15 22:43:46.318739,2,7.1,-9,10,6,671,665,0.05
2024-11-15 22:43:46.320085,7,7.1,-9,10,5,671,666,0.05
2024-11-15 22:43:46.321533,10,7.1,-9,10,3,671,668,0.05
2024-11-15 22:43:46.322966,10,7.1,-9,10,0,671,668,0.05
2024-11-15 22:43:46.324367,5,7.1,-9,10,-5,671,667,0.05
2024-11-15 22:43:46.325773,0,7.1,-9,10,-5,672,666,0.05
2024-11-15 22:43:46.327296,-6,7.1,-9,10,-6,671,664,0.05
2024-11-15 22:43:53.364000,-19,14.3,-19,20,-1,671,664,0.1
2024-11-15 22:43:53.368412,-13,14.3,-19,20,6,671,665,0.1
2024-11-15 22:43:53.371694,-1,14.3,-19,20,12,671,667,0.1
2024-11-15 22:43:53.374086,11,14.3,-19,20,12,671,668,0.1
2024-11-15 22:43:53.376392,19,14.3,-19,20,8,671,668,0.1
2024-11-15 22:43:53.377911,20,14.3,-19,20,1,671,667,0.1
2024-11-15 22:43:53.379404,14,14.3,-19,20,-6,671,665,0.1
2024-11-15 22:43:53.381048,2,14.3,-19,20,-12,671,664,0.1
2024-11-15 22:43:53.382700,-10,14.3,-19,20,-12,671,664,0.1
2024-11-15 22:43:53.384428,-18,14.3,-19,20,-8,671,665,0.1
2024-11-15 22:43:53.386027,-19,14.3,-19,20,-1,671,666,0.1
2024-11-15 22:43:53.387580,-13,14.3,-19,20,6,671,668,0.1
2024-11-15 22:43:53.389134,-1,14.3,-19,20,12,671,668,0.1
2024-11-15 22:43:53.390844,11,14.3,-19,20,12,671,667,0.1
2024-11-15 22:43:53.392484,19,14.3,-19,20,8,671,666,0.1
2024-11-15 22:43:53.394124,20,14.3,-19,20,1,671,664,0.1
2024-11-15 22:43:53.395682,13,14.3,-19,20,-7,671,663,0.1
2024-11-15 22:43:53.397407,2,14.3,-19,20,-11,671,664,0.1
2024-11-15 22:43:53.398989,-10,14.3,-19,20,-12,671,665,0.1
2024-11-15 22:43:53.400549,-18,14.3,-19,20,-8,671,667,0.1
2024-11-15 22:43:53.402069,-19,14.3,-19,20,-1,671,668,0.1
2024-11-15 22:43:53.403558,-13,14.2,-19,20,6,671,668,0.1
2024-11-15 22:43:53.405060,-1,14.2,-19,20,12,671,667,0.1
2024-11-15 22:43:53.406556,11,14.2,-19,20,12,671,665,0.1
2024-11-15 22:43:53.408119,19,14.2,-19,20,8,671,664,0.1
2024-11-15 22:43:53.409549,20,14.2,-19,20,1,671,664,0.1
2024-11-15 22:43:53.411101,13,14.2,-19,20,-7,671,665,0.1
2024-11-15 22:43:53.412781,2,14.2,-19,20,-11,671,667,0.1
2024-11-15 22:43:53.414455,-10,14.2,-19,20,-12,671,668,0.1
2024-11-15 22:43:53.416053,-18,14.2,-19,20,-8,671,668,0.1
2024-11-15 22:43:53.417645,-19,14.2,-19,20,-1,671,667,0.1
2024-11-15 22:43:53.419293,-13,14.2,-19,20,6,671,665,0.1
2024-11-15 22:43:53.421083,-1,14.2,-19,20,12,672,664,0.1
2024-11-15 22:43:53.422613,11,14.2,-19,20,12,671,664,0.1
2024-11-15 22:43:53.424073,19,14.2,-19,20,8,671,665,0.1
2024-11-15 22:43:53.425729,20,14.2,-19,20,1,671,666,0.1
2024-11-15 22:43:53.427225,14,14.2,-19,20,-6,671,668,0.1
2024-11-15 22:43:53.428724,2,14.2,-19,20,-12,671,668,0.1
2024-11-15 22:43:53.430311,-10,14.2,-19,20,-12,672,667,0.1
2024-11-15 22:43:53.431855,-18,14.2,-19,20,-8,671,666,0.1
2024-11-15 22:43:53.433369,-19,14.2,-19,20,-1,671,664,0.1
2024-11-15 22:43:53.434844,-13,14.3,-19,20,6,671,664,0.1
2024-11-15 22:43:53.436392,-1,14.3,-19,20,12,671,664,0.1
2024-11-15 22:43:53.437857,11,14.3,-19,20,12,671,666,0.1
2024-11-15 22:43:53.439268,19,14.3,-19,20,8,671,668,0.1
2024-11-15 22:43:53.440816,20,14.3,-19,20,1,671,668,0.1
2024-11-15 22:43:53.442358,13,14.3,-19,20,-7,671,668,0.1
2024-11-15 22:43:53.444059,2,14.3,-19,20,-11,671,667,0.1
2024-11-15 22:43:53.445719,-10,14.3,-19,20,-12,671,665,0.1
2024-11-15 22:43:53.447307,-18,14.3,-19,20,-8,671,664,0.1
2024-11-15 22:43:53.448979,-19,14.3,-19,20,-1,671,664,0.1
2024-11-15 22:43:53.450601,-13,14.2,-19,20,6,671,665,0.1
2024-11-15 22:43:53.452313,-1,14.2,-19,20,12,671,667,0.1
2024-11-15 22:43:53.453921,11,14.2,-19,20,12,671,668,0.1
2024-11-15 22:43:53.455387,19,14.2,-19,20,8,671,668,0.1
2024-11-15 22:43:53.457074,20,14.2,-19,20,1,671,667,0.1
2024-11-15 22:43:53.458676,14,14.2,-19,20,-6,671,665,0.1
2024-11-15 22:43:53.460187,2,14.2,-19,20,-12,671,664,0.1
2024-11-15 22:43:53.461755,-10,14.2,-19,20,-12,671,664,0.1
2024-11-15 22:43:53.463284,-18,14.2,-19,20,-8,671,665,0.1
2024-11-15 22:43:53.464826,-19,14.2,-19,20,-1,671,666,0.1
2024-11-15 22:43:53.466318,-13,14.3,-19,20,6,671,668,0.1
2024-11-15 22:43:53.467809,-1,14.3,-19,20,12,671,668,0.1
2024-11-15 22:43:53.469306,12,14.3,-19,20,13,672,667,0.1
2024-11-15 22:43:53.470728,19,14.3,-19,20,7,671,666,0.1
2024-11-15 22:43:53.472204,20,14.3,-19,20,1,671,664,0.1
2024-11-15 22:43:53.473715,13,14.3,-19,20,-7,671,664,0.1
2024-11-15 22:43:53.475364,1,14.3,-19,20,-12,671,664,0.1
2024-11-15 22:43:53.477054,-11,14.3,-19,20,-12,671,665,0.1
2024-11-15 22:43:53.478632,-18,14.3,-19,20,-7,672,667,0.1
2024-11-15 22:43:53.480294,-19,14.3,-19,20,-1,671,668,0.1
2024-11-15 22:43:53.481897,-12,14.3,-19,20,7,671,668,0.1
2024-11-15 22:43:53.483677,-1,14.3,-19,20,11,672,667,0.1
2024-11-15 22:43:53.485216,12,14.3,-19,20,13,671,665,0.1
2024-11-15 22:43:53.486633,19,14.3,-19,20,7,671,664,0.1
2024-11-15 22:43:53.488453,20,14.3,-19,20,1,671,664,0.1
2024-11-15 22:43:53.489930,13,14.3,-19,20,-7,671,665,0.1
2024-11-15 22:43:53.491538,1,14.3,-19,20,-12,671,667,0.1
2024-11-15 22:43:53.493146,-10,14.3,-19,20,-11,671,668,0.1
2024-11-15 22:43:53.494671,-18,14.3,-19,20,-8,671,668,0.1
2024-11-15 22:43:53.496227,-19,14.3,-19,20,-1,671,667,0.1
2024-11-15 22:43:53.497698,-12,14.2,-19,20,7,671,665,0.1
2024-11-15 22:43:53.499195,-1,14.2,-19,20,11,671,664,0.1
2024-11-15 22:43:53.500701,12,14.2,-19,20,13,671,664,0.1
2024-11-15 22:43:53.502117,19,14.2,-19,20,7,671,665,0.1
2024-11-15 22:43:53.503544,20,14.2,-19,20,1,671,666,0.1
2024-11-15 22:43:53.505054,13,14.2,-19,20,-7,671,668,0.1
2024-11-15 22:43:53.506604,2,14.2,-19,20,-11,671,668,0.1
2024-11-15 22:43:53.508335,-11,14.2,-19,20,-13,671,667,0.1
2024-11-15 22:43:53.509904,-19,14.2,-19,20,-8,671,666,0.1
2024-11-15 22:43:53.511523,-19,14.2,-19,20,0,671,664,0.1
2024-11-15 22:43:53.513148,-12,14.4,-19,20,7,671,664,0.1
2024-11-15 22:43:53.514825,-1,14.4,-19,20,11,672,664,0.1
2024-11-15 22:43:53.516511,11,14.4,-19,20,12,671,665,0.1
2024-11-15 22:43:53.517955,19,14.4,-19,20,8,671,667,0.1
2024-11-15 22:43:53.519609,20,14.4,-19,20,1,671,668,0.1
2024-11-15 22:43:53.521129,13,14.4,-19,20,-7,671,668,0.1
2024-11-15 22:43:53.522526,1,14.4,-19,20,-12,671,667,0.1
2024-11-15 22:43:53.524274,-11,14.4,-19,20,-12,671,665,0.1
2024-11-15 22:43:53.525837,-18,14.4,-19,20,-7,671,664,0.1
2024-11-15 22:44:00.563046,-16,28.7,-40,41,-26,671,664,0.2
2024-11-15 22:44:00.568248,-34,28.7,-40,41,-18,671,664,0.2
2024-11-15 22:44:00.571251,-40,28.7,-40,41,-6,671,666,0.2
2024-11-15 22:44:00.573354,-30,28.7,-40,41,10,671,668,0.2
2024-11-15 22:44:00.575324,-9,28.7,-40,41,21,671,668,0.2
2024-11-15 22:44:00.576940,16,28.7,-40,41,25,671,668,0.2
2024-11-15 22:44:00.578436,35,28.7,-40,41,19,672,666,0.2
2024-11-15 22:44:00.580023,41,28.7,-40,41,6,671,664,0.2
2024-11-15 22:44:00.581712,31,28.7,-40,41,-10,671,664,0.2
2024-11-15 22:44:00.583231,9,28.7,-40,41,-22,671,664,0.2
2024-11-15 22:44:00.584907,-16,28.7,-40,41,-25,671,665,0.2
2024-11-15 22:44:00.586579,-34,28.7,-40,41,-18,672,667,0.2
2024-11-15 22:44:00.588347,-40,28.7,-40,41,-6,671,668,0.2
2024-11-15 22:44:00.590078,-30,28.7,-40,41,10,671,668,0.2
2024-11-15 22:44:00.591623,-9,28.7,-40,41,21,671,667,0.2
2024-11-15 22:44:00.593105,16,28.6,-40,41,25,671,665,0.2
2024-11-15 22:44:00.594603,35,28.6,-40,41,19,671,664,0.2
2024-11-15 22:44:00.596084,41,28.6,-40,41,6,671,664,0.2
2024-11-15 22:44:00.597648,31,28.6,-40,41,-10,672,665,0.2
2024-11-15 22:44:00.599128,9,28.6,-40,41,-22,671,667,0.2
2024-11-15 22:44:00.600727,-16,28.6,-40,41,-25,671,668,0.2
2024-11-15 22:44:00.602298,-34,28.6,-40,41,-18,672,668,0.2
2024-11-15 22:44:00.603857,-40,28.6,-40,41,-6,672,667,0.2
2024-11-15 22:44:00.605380,-30,28.6,-40,41,10,671,666,0.2
2024-11-15 22:44:00.606923,-8,28.6,-40,41,22,671,664,0.2
2024-11-15 22:44:00.608629,17,28.6,-40,41,25,671,664,0.2
2024-11-15 22:44:00.610176,35,28.6,-40,41,18,671,665,0.2
2024-11-15 22:44:00.611682,41,28.6,-40,41,6,671,666,0.2
2024-11-15 22:44:00.613281,31,28.6,-40,41,-10,671,668,0.2
2024-11-15 22:44:00.614935,9,28.6,-40,41,-22,671,668,0.2
2024-11-15 22:44:00.616756,-16,28.6,-40,41,-25,672,668,0.2
2024-11-15 22:44:00.618398,-35,28.6,-40,41,-19,671,666,0.2
2024-11-15 22:44:00.619974,-40,28.6,-40,41,-5,671,664,0.2
2024-11-15 22:44:00.621507,-30,28.6,-40,41,10,671,664,0.2
2024-11-15 22:44:00.622983,-9,28.6,-40,41,21,671,664,0.2
2024-11-15 22:44:00.624472,17,28.8,-40,41,26,671,665,0.2
2024-11-15 22:44:00.625960,35,28.8,-40,41,18,671,667,0.2
2024-11-15 22:44:00.627376,41,28.8,-40,41,6,671,668,0.2
2024-11-15 22:44:00.628946,31,28.8,-40,41,-10,671,668,0.2
2024-11-15 22:44:00.630461,9,28.8,-40,41,-22,671,667,0.2
2024-11-15 22:44:00.632113,-16,28.8,-40,41,-25,671,665,0.2
2024-11-15 22:44:00.633697,-35,28.8,-40,41,-19,671,664,0.2
2024-11-15 22:44:00.635214,-40,28.8,-40,41,-5,671,664,0.2
2024-11-15 22:44:00.636765,-30,28.8,-40,41,10,671,665,0.2
2024-11-15 22:44:00.638280,-8,28.8,-40,41,22,671,667,0.2
2024-11-15 22:44:00.640008,17,28.8,-40,41,25,671,668,0.2
2024-11-15 22:44:00.641560,36,28.8,-40,41,19,671,668,0.2
2024-11-15 22:44:00.643016,41,28.8,-40,41,5,671,667,0.2
2024-11-15 22:44:00.644672,31,28.8,-40,41,-10,671,666,0.2
2024-11-15 22:44:00.646285,9,28.8,-40,41,-22,671,664,0.2
2024-11-15 22:44:00.648132,-16,28.8,-40,41,-25,671,664,0.2
2024-11-15 22:44:00.649796,-35,28.8,-40,41,-19,671,664,0.2
2024-11-15 22:44:00.651324,-40,28.8,-40,41,-5,671,666,0.2
2024-11-15 22:44:00.652913,-30,28.8,-40,41,10,671,668,0.2
2024-11-15 22:44:00.654428,-8,28.8,-40,41,22,671,668,0.2
2024-11-15 22:44:00.655967,17,28.9,-40,41,25,671,668,0.2
2024-11-15 22:44:00.657448,35,28.9,-40,41,18,671,667,0.2
2024-11-15 22:44:00.658887,41,28.9,-40,41,6,671,665,0.2
2024-11-15 22:44:00.660447,31,28.9,-40,41,-10,672,664,0.2
2024-11-15 22:44:00.661931,9,28.9,-40,41,-22,671,664,0.2
2024-11-15 22:44:00.663567,-16,28.9,-40,41,-25,671,665,0.2
2024-11-15 22:44:00.665183,-35,28.9,-40,41,-19,672,667,0.2
2024-11-15 22:44:00.666716,-40,28.9,-40,41,-5,671,668,0.2
2024-11-15 22:44:00.668300,-30,28.9,-40,41,10,671,668,0.2
2024-11-15 22:44:00.669806,-8,28.9,-40,41,22,671,667,0.2
2024-11-15 22:44:00.671461,17,28.8,-40,41,25,671,665,0.2
2024-11-15 22:44:00.673013,36,28.8,-40,41,19,671,664,0.2
2024-11-15 22:44:00.674487,40,28.8,-40,41,4,671,664,0.2
2024-11-15 22:44:00.676094,31,28.8,-40,41,-9,671,665,0.2
2024-11-15 22:44:00.677701,8,28.8,-40,41,-23,671,667,0.2
2024-11-15 22:44:00.679463,-16,28.8,-40,41,-24,671,668,0.2
2024-11-15 22:44:00.681155,-35,28.8,-40,41,-19,671,668,0.2
2024-11-15 22:44:00.682720,-40,28.8,-40,41,-5,671,667,0.2
2024-11-15 22:44:00.684309,-29,28.8,-40,41,11,671,666,0.2
2024-11-15 22:44:00.685796,-8,28.8,-40,41,21,671,664,0.2
2024-11-15 22:44:00.687263,17,28.6,-40,40,25,671,664,0.2
2024-11-15 22:44:00.688763,36,28.6,-40,40,19,671,665,0.2
2024-11-15 22:44:00.690202,41,28.6,-40,40,5,671,666,0.2
2024-11-15 22:44:00.691745,31,28.6,-40,40,-10,671,667,0.2
2024-11-15 22:44:00.693209,9,28.6,-40,40,-22,671,668,0.2
2024-11-15 22:44:00.694791,-16,28.6,-40,40,-25,671,667,0.2
2024-11-15 22:44:00.696417,-35,28.6,-40,40,-19,671,666,0.2
2024-11-15 22:44:00.697946,-40,28.6,-40,40,-5,671,665,0.2
2024-11-15 22:44:00.699494,-30,28.6,-40,40,10,671,664,0.2
2024-11-15 22:44:00.701018,-8,28.6,-40,40,22,671,664,0.2
2024-11-15 22:44:00.702688,17,28.9,-40,41,25,671,665,0.2
2024-11-15 22:44:00.704281,36,28.9,-40,41,19,671,667,0.2
2024-11-15 22:44:00.705737,41,28.9,-40,41,5,671,668,0.2
2024-11-15 22:44:00.707316,31,28.9,-40,41,-10,671,668,0.2
2024-11-15 22:44:00.708953,9,28.9,-40,41,-22,671,667,0.2
2024-11-15 22:44:00.710737,-16,28.9,-40,41,-25,671,665,0.2
2024-11-15 22:44:00.712415,-35,28.9,-40,41,-19,671,664,0.2
2024-11-15 22:44:00.713991,-40,28.9,-40,41,-5,671,664,0.2
2024-11-15 22:44:00.715555,-29,28.9,-40,41,11,671,665,0.2
2024-11-15 22:44:00.717022,-8,28.9,-40,41,21,671,667,0.2
2024-11-15 22:44:00.718497,17,28.8,-40,41,25,671,668,0.2
2024-11-15 22:44:00.720013,36,28.8,-40,41,19,671,668,0.2
2024-11-15 22:44:00.721426,41,28.8,-40,41,5,672,667,0.2
2024-11-15 22:44:00.722941,30,28.8,-40,41,-11,671,665,0.2
2024-11-15 22:44:00.724488,8,28.8,-40,41,-22,671,664,0.2
2024-11-15 22:44:07.757712,-26,72.1,-101,102,-62,672,665,0.5
2024-11-15 22:44:07.762837,-80,72.1,-101,102,-54,671,666,0.5
2024-11-15 22:44:07.765420,-102,72.1,-101,102,-22,671,668,0.5
2024-11-15 22:44:07.767480,-85,72.1,-101,102,17,671,668,0.5
2024-11-15 22:44:07.769386,-35,72.1,-101,102,50,671,667,0.5
2024-11-15 22:44:07.771095,27,72.1,-101,102,62,671,666,0.5
2024-11-15 22:44:07.772972,80,72.1,-101,102,53,671,664,0.5
2024-11-15 22:44:07.774873,102,72.1,-102,102,22,671,664,0.5
2024-11-15 22:44:07.776744,85,72.1,-102,102,-17,671,664,0.5
